Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2007.0,1,138,0.14,0.0,0.0,0.01,0.16
1995.0,8,456,0.0,0.0,0.15,0.01,0.16
2008.0,11,347,0.0,0.0,0.16,0.0,0.16
2003.0,10,138,0.12,0.03,0.0,0.0,0.16
2006.0,1,488,0.14,0.01,0.0,0.01,0.16
2013.0,11,21,0.11,0.04,0.0,0.01,0.16
2010.0,10,53,0.15,0.0,0.0,0.01,0.16
2014.0,2,39,0.1,0.0,0.04,0.02,0.16
2009.0,3,21,0.14,0.0,0.0,0.01,0.16
2010.0,3,488,0.14,0.01,0.0,0.01,0.16
2015.0,7,446,0.03,0.0,0.12,0.0,0.16
2011.0,6,91,0.0,0.13,0.0,0.03,0.16
2012.0,3,359,0.0,0.0,0.16,0.0,0.16
2012.0,9,275,0.11,0.04,0.0,0.01,0.16
2010.0,0,101,0.15,0.0,0.0,0.01,0.16
2012.0,0,488,0.12,0.02,0.0,0.01,0.16
2001.0,6,488,0.11,0.04,0.0,0.0,0.16
2005.0,8,323,0.12,0.03,0.0,0.01,0.16
1996.0,6,525,0.09,0.06,0.0,0.01,0.16
2005.0,5,525,0.1,0.02,0.03,0.01,0.16
2002.0,10,446,0.12,0.03,0.0,0.0,0.16
2007.0,2,11,0.06,0.05,0.04,0.02,0.16
2004.0,10,138,0.12,0.03,0.0,0.01,0.16
2010.0,10,275,0.0,0.0,0.16,0.0,0.16
2005.0,8,488,0.14,0.0,0.0,0.01,0.16
2003.0,8,545,0.08,0.06,0.0,0.02,0.16
2014.0,1,502,0.08,0.06,0.0,0.01,0.16
2011.0,7,465,0.0,0.0,0.16,0.0,0.16
2007.0,5,6,0.13,0.01,0.0,0.01,0.16
2008.0,3,21,0.14,0.0,0.0,0.01,0.16
2012.0,7,347,0.0,0.0,0.16,0.0,0.16
1996.0,0,137,0.09,0.06,0.0,0.01,0.16
2012.0,0,367,0.03,0.1,0.0,0.03,0.16
2010.0,0,488,0.07,0.06,0.0,0.02,0.16
2011.0,3,347,0.0,0.0,0.16,0.0,0.16
2009.0,0,21,0.14,0.0,0.0,0.01,0.16
2009.0,9,525,0.15,0.0,0.0,0.01,0.16
2008.0,3,292,0.08,0.06,0.0,0.02,0.16
2011.0,0,301,0.0,0.0,0.16,0.0,0.16
2005.0,0,21,0.14,0.0,0.0,0.01,0.16
2010.0,0,526,0.07,0.02,0.06,0.01,0.16
2007.0,0,530,0.15,0.0,0.0,0.01,0.16
2002.0,0,486,0.11,0.04,0.0,0.0,0.16
2007.0,5,553,0.13,0.01,0.0,0.01,0.16
2013.0,4,481,0.06,0.07,0.0,0.02,0.16
2000.0,6,536,0.09,0.06,0.0,0.01,0.16
1996.0,0,138,0.09,0.06,0.0,0.01,0.16
2011.0,10,494,0.05,0.09,0.0,0.02,0.16
2010.0,0,525,0.14,0.01,0.0,0.01,0.16
2002.0,10,21,0.11,0.04,0.0,0.0,0.16
1999.0,6,456,0.09,0.06,0.0,0.01,0.15
1996.0,3,456,0.02,0.01,0.12,0.01,0.15
1997.0,6,61,0.09,0.06,0.0,0.01,0.15
2007.0,2,446,0.12,0.02,0.0,0.01,0.15
2011.0,9,101,0.15,0.0,0.0,0.01,0.15
2003.0,2,347,0.11,0.04,0.0,0.0,0.15
1998.0,6,500,0.0,0.0,0.14,0.01,0.15
2005.0,10,138,0.11,0.02,0.01,0.01,0.15
2001.0,6,60,0.08,0.06,0.0,0.02,0.15
2011.0,8,549,0.04,0.08,0.0,0.03,0.15
2011.0,4,488,0.1,0.04,0.0,0.01,0.15
2003.0,8,488,0.08,0.06,0.0,0.02,0.15
2009.0,6,21,0.13,0.02,0.0,0.01,0.15
2011.0,1,525,0.07,0.07,0.0,0.02,0.15
2010.0,0,430,0.08,0.05,0.0,0.02,0.15
2006.0,5,275,0.14,0.0,0.0,0.01,0.15
2001.0,3,91,0.08,0.06,0.0,0.02,0.15
2008.0,5,57,0.14,0.01,0.0,0.01,0.15
2009.0,0,21,0.14,0.0,0.0,0.01,0.15
2008.0,8,465,0.12,0.01,0.01,0.01,0.15
2003.0,6,17,0.12,0.03,0.0,0.0,0.15
2001.0,6,17,0.08,0.06,0.0,0.02,0.15
2007.0,10,494,0.14,0.0,0.0,0.01,0.15
2007.0,7,347,0.0,0.0,0.15,0.0,0.15
2004.0,7,500,0.08,0.06,0.0,0.02,0.15
2004.0,4,323,0.12,0.03,0.0,0.01,0.15
2009.0,11,446,0.11,0.03,0.0,0.01,0.15
2009.0,10,494,0.13,0.01,0.0,0.01,0.15
2006.0,10,138,0.07,0.06,0.0,0.03,0.15
2005.0,4,488,0.12,0.03,0.0,0.0,0.15
2012.0,1,113,0.0,0.13,0.0,0.03,0.15
2014.0,9,348,0.12,0.02,0.0,0.01,0.15
2002.0,10,138,0.12,0.03,0.0,0.0,0.15
2003.0,10,138,0.12,0.03,0.0,0.0,0.15
2001.0,6,17,0.12,0.03,0.0,0.0,0.15
2016.0,10,138,0.13,0.01,0.0,0.02,0.15
2009.0,5,176,0.0,0.14,0.0,0.02,0.15
2014.0,0,275,0.07,0.06,0.01,0.01,0.15
2005.0,7,53,0.08,0.06,0.0,0.02,0.15
2009.0,6,488,0.14,0.01,0.0,0.01,0.15
1999.0,3,456,0.09,0.06,0.0,0.01,0.15
1989.0,5,53,0.14,0.01,0.0,0.0,0.15
1982.0,0,21,0.14,0.01,0.0,0.0,0.15
1996.0,5,446,0.0,0.0,0.15,0.0,0.15
2007.0,10,53,0.14,0.01,0.0,0.0,0.15
2006.0,10,275,0.0,0.0,0.15,0.0,0.15
2011.0,0,525,0.05,0.09,0.0,0.02,0.15
2004.0,6,566,0.11,0.03,0.0,0.01,0.15
2010.0,0,126,0.12,0.02,0.0,0.01,0.15
2014.0,0,465,0.05,0.06,0.02,0.02,0.15
2009.0,9,88,0.13,0.01,0.0,0.01,0.15
2005.0,11,120,0.11,0.03,0.0,0.01,0.15
2015.0,0,66,0.07,0.07,0.0,0.01,0.15
2002.0,0,53,0.11,0.03,0.0,0.01,0.15
2005.0,3,138,0.11,0.04,0.0,0.0,0.15
2009.0,2,347,0.14,0.0,0.0,0.01,0.15
2005.0,4,488,0.12,0.03,0.0,0.0,0.15
1998.0,6,177,0.09,0.06,0.0,0.01,0.15
2007.0,0,500,0.11,0.0,0.04,0.01,0.15
2006.0,8,323,0.12,0.01,0.02,0.01,0.15
2005.0,6,275,0.07,0.06,0.0,0.02,0.15
2000.0,10,456,0.07,0.06,0.0,0.02,0.15
2004.0,3,137,0.07,0.06,0.0,0.02,0.15
2007.0,11,465,0.08,0.01,0.05,0.01,0.15
2009.0,8,21,0.14,0.0,0.0,0.01,0.15
2004.0,8,198,0.12,0.03,0.0,0.0,0.15
2008.0,9,120,0.13,0.01,0.0,0.01,0.15
2011.0,1,263,0.0,0.0,0.15,0.0,0.15
2006.0,4,545,0.13,0.01,0.0,0.01,0.15
2009.0,10,275,0.0,0.0,0.15,0.0,0.15
2007.0,9,525,0.1,0.03,0.0,0.02,0.15
2009.0,6,566,0.14,0.0,0.0,0.01,0.15
2010.0,0,488,0.12,0.02,0.0,0.01,0.15
1997.0,11,446,0.0,0.0,0.15,0.0,0.15
2013.0,7,362,0.07,0.02,0.06,0.01,0.15
2003.0,4,275,0.12,0.03,0.0,0.0,0.15
2005.0,0,488,0.13,0.01,0.0,0.01,0.15
2010.0,0,488,0.07,0.06,0.0,0.02,0.15
2009.0,0,109,0.05,0.02,0.0,0.08,0.15
2009.0,5,330,0.0,0.14,0.0,0.01,0.15
2010.0,10,347,0.14,0.0,0.0,0.01,0.15
2008.0,10,275,0.05,0.04,0.05,0.01,0.15
2005.0,1,488,0.11,0.04,0.0,0.0,0.15
2015.0,3,465,0.0,0.0,0.15,0.0,0.15
2010.0,10,494,0.14,0.0,0.0,0.01,0.15
2012.0,4,347,0.08,0.02,0.04,0.01,0.15
2000.0,0,21,0.08,0.06,0.0,0.01,0.15
2010.0,10,109,0.14,0.0,0.0,0.01,0.15
2011.0,0,446,0.07,0.06,0.0,0.02,0.15
2007.0,0,494,0.12,0.02,0.0,0.02,0.15
2006.0,8,232,0.12,0.01,0.0,0.01,0.15
2010.0,0,21,0.11,0.03,0.0,0.01,0.15
2012.0,0,275,0.0,0.0,0.15,0.0,0.15
1997.0,2,446,0.0,0.0,0.15,0.0,0.15
1996.0,7,466,0.0,0.0,0.15,0.0,0.15
2014.0,0,347,0.0,0.0,0.15,0.0,0.15
2003.0,0,525,0.11,0.04,0.0,0.0,0.15
2008.0,5,296,0.14,0.0,0.0,0.01,0.15
2003.0,0,512,0.12,0.03,0.0,0.0,0.15
2003.0,10,446,0.11,0.03,0.0,0.01,0.15
2002.0,8,494,0.11,0.03,0.0,0.01,0.15
1997.0,1,456,0.0,0.0,0.14,0.01,0.15
2005.0,0,85,0.12,0.03,0.0,0.0,0.15
2005.0,7,456,0.14,0.0,0.0,0.01,0.15
2010.0,5,51,0.09,0.04,0.0,0.01,0.15
2007.0,10,138,0.12,0.02,0.0,0.02,0.15
2011.0,9,138,0.05,0.08,0.0,0.02,0.15
2011.0,0,112,0.08,0.05,0.0,0.01,0.15
2006.0,4,446,0.12,0.03,0.0,0.0,0.15
2011.0,3,530,0.14,0.0,0.0,0.01,0.15
2001.0,10,138,0.08,0.06,0.0,0.01,0.15
2010.0,3,182,0.14,0.0,0.0,0.01,0.15
2004.0,2,85,0.11,0.03,0.0,0.01,0.15
2007.0,7,465,0.13,0.0,0.01,0.01,0.15
2007.0,1,347,0.0,0.0,0.15,0.0,0.15
2004.0,8,53,0.11,0.03,0.0,0.01,0.15
2005.0,1,53,0.07,0.06,0.0,0.02,0.15
2013.0,7,206,0.08,0.0,0.04,0.02,0.15
1991.0,10,238,0.0,0.0,0.15,0.0,0.15
2001.0,10,456,0.07,0.06,0.0,0.02,0.15
2013.0,8,109,0.06,0.04,0.05,0.01,0.15
2007.0,0,21,0.13,0.01,0.0,0.01,0.15
2007.0,3,558,0.14,0.0,0.0,0.01,0.15
2012.0,8,131,0.07,0.06,0.0,0.02,0.15
2008.0,2,232,0.07,0.06,0.0,0.02,0.15
2008.0,10,456,0.14,0.0,0.0,0.01,0.15
2005.0,7,53,0.07,0.06,0.0,0.02,0.15
2015.0,2,347,0.0,0.09,0.04,0.02,0.15
2011.0,0,530,0.0,0.13,0.0,0.02,0.15
2013.0,0,275,0.04,0.07,0.03,0.01,0.15
2015.0,0,347,0.0,0.0,0.15,0.0,0.15
2014.0,3,126,0.11,0.03,0.0,0.01,0.15
2004.0,3,138,0.11,0.04,0.0,0.0,0.15
2001.0,6,138,0.07,0.06,0.0,0.02,0.15
2014.0,7,362,0.02,0.0,0.13,0.01,0.15
2002.0,9,509,0.12,0.03,0.0,0.0,0.15
1995.0,10,446,0.0,0.0,0.15,0.0,0.15
2010.0,0,21,0.09,0.04,0.0,0.03,0.15
2014.0,7,456,0.0,0.0,0.15,0.0,0.15
2011.0,7,456,0.0,0.04,0.09,0.02,0.15
2015.0,9,299,0.04,0.0,0.1,0.01,0.15
2005.0,0,488,0.11,0.04,0.0,0.0,0.15
2008.0,8,21,0.07,0.06,0.0,0.02,0.15
2008.0,10,138,0.07,0.06,0.0,0.02,0.15
2016.0,4,138,0.08,0.05,0.0,0.02,0.15
2001.0,10,310,0.0,0.0,0.15,0.0,0.15
2000.0,4,148,0.0,0.0,0.09,0.06,0.15
1997.0,1,494,0.12,0.03,0.0,0.0,0.15
1997.0,2,537,0.12,0.03,0.0,0.0,0.15
2015.0,7,358,0.0,0.0,0.15,0.0,0.15
2002.0,10,17,0.12,0.03,0.0,0.0,0.15
2009.0,0,122,0.14,0.0,0.0,0.01,0.15
2009.0,9,525,0.14,0.0,0.0,0.01,0.15
1998.0,0,21,0.08,0.06,0.0,0.01,0.15
2002.0,2,420,0.11,0.03,0.0,0.01,0.15
2003.0,6,142,0.11,0.03,0.0,0.01,0.15
2016.0,7,362,0.02,0.03,0.08,0.02,0.15
2008.0,1,257,0.13,0.01,0.0,0.01,0.15
2011.0,10,446,0.05,0.08,0.0,0.02,0.15
1995.0,5,359,0.0,0.0,0.15,0.0,0.15
2008.0,0,122,0.14,0.0,0.0,0.01,0.15
2004.0,8,488,0.11,0.03,0.0,0.01,0.15
2007.0,6,21,0.13,0.0,0.0,0.01,0.15
2007.0,8,21,0.12,0.02,0.0,0.01,0.15
2006.0,0,488,0.11,0.03,0.0,0.01,0.15
2009.0,10,275,0.0,0.0,0.15,0.0,0.15
2001.0,8,91,0.07,0.06,0.0,0.02,0.15
2006.0,0,21,0.12,0.03,0.0,0.0,0.15
2005.0,5,6,0.14,0.0,0.0,0.01,0.15
2007.0,0,545,0.12,0.01,0.0,0.01,0.15
2009.0,3,292,0.14,0.0,0.0,0.01,0.15
1998.0,11,330,0.08,0.06,0.0,0.01,0.15
2002.0,10,17,0.11,0.04,0.0,0.0,0.15
2004.0,0,488,0.11,0.03,0.0,0.01,0.15
1999.0,10,500,0.0,0.0,0.14,0.01,0.15
2013.0,10,494,0.14,0.0,0.0,0.01,0.15
2011.0,6,21,0.1,0.04,0.0,0.01,0.15
2015.0,0,275,0.0,0.0,0.15,0.0,0.15
2005.0,6,525,0.07,0.06,0.0,0.02,0.15
2006.0,0,347,0.11,0.03,0.0,0.0,0.15
2004.0,3,138,0.11,0.04,0.0,0.0,0.15
2008.0,9,525,0.06,0.01,0.07,0.01,0.15
2005.0,1,359,0.11,0.03,0.0,0.0,0.15
2007.0,3,142,0.07,0.06,0.0,0.02,0.15
1998.0,2,456,0.08,0.06,0.0,0.01,0.15
2009.0,3,138,0.14,0.0,0.0,0.01,0.15
2002.0,2,85,0.11,0.04,0.0,0.0,0.15
2008.0,7,109,0.13,0.0,0.0,0.01,0.15
1997.0,8,347,0.0,0.0,0.15,0.0,0.15
2004.0,6,347,0.14,0.0,0.0,0.01,0.15
2014.0,0,500,0.04,0.05,0.04,0.02,0.15
2008.0,1,446,0.14,0.0,0.0,0.01,0.15
1993.0,2,85,0.0,0.0,0.15,0.0,0.15
2011.0,0,275,0.0,0.0,0.15,0.0,0.15
2006.0,2,347,0.0,0.0,0.15,0.0,0.15
2000.0,10,275,0.0,0.0,0.14,0.01,0.15
2005.0,5,6,0.14,0.0,0.0,0.01,0.15
2006.0,10,275,0.0,0.0,0.15,0.0,0.15
2008.0,5,182,0.13,0.01,0.0,0.01,0.15
2008.0,10,488,0.14,0.0,0.0,0.01,0.15
2001.0,1,446,0.0,0.0,0.15,0.0,0.15
2008.0,10,66,0.07,0.06,0.0,0.02,0.15
2005.0,3,85,0.11,0.03,0.0,0.01,0.15
2003.0,8,400,0.07,0.06,0.0,0.02,0.15
2005.0,0,545,0.11,0.03,0.0,0.0,0.15
2005.0,0,525,0.11,0.03,0.0,0.0,0.15
2011.0,1,63,0.0,0.0,0.15,0.0,0.15
2009.0,10,494,0.14,0.0,0.0,0.01,0.15
2005.0,4,347,0.11,0.04,0.0,0.01,0.15
2014.0,1,502,0.1,0.0,0.01,0.03,0.15
2009.0,9,430,0.07,0.02,0.05,0.02,0.15
2003.0,7,446,0.11,0.03,0.0,0.01,0.15
2012.0,6,91,0.01,0.11,0.0,0.03,0.15
2007.0,10,530,0.11,0.03,0.0,0.01,0.15
2007.0,3,525,0.13,0.01,0.0,0.01,0.15
2011.0,0,70,0.08,0.06,0.0,0.01,0.15
2008.0,3,232,0.13,0.0,0.01,0.01,0.15
2004.0,2,85,0.13,0.0,0.0,0.01,0.15
2009.0,10,494,0.11,0.02,0.0,0.01,0.15
2005.0,0,138,0.11,0.03,0.0,0.0,0.15
2001.0,6,21,0.08,0.06,0.0,0.01,0.15
2014.0,0,446,0.0,0.0,0.15,0.0,0.15
2011.0,6,91,0.03,0.08,0.01,0.03,0.15
2000.0,4,525,0.08,0.06,0.0,0.01,0.15
1997.0,11,347,0.0,0.0,0.14,0.01,0.15
1999.0,1,101,0.08,0.06,0.0,0.01,0.15
2004.0,4,545,0.11,0.03,0.0,0.01,0.15
2000.0,9,275,0.0,0.0,0.15,0.0,0.15
2005.0,0,275,0.15,0.0,0.0,0.0,0.15
2014.0,1,230,0.09,0.0,0.03,0.03,0.15
2013.0,0,361,0.0,0.0,0.15,0.0,0.15
2016.0,7,465,0.08,0.06,0.0,0.01,0.15
2006.0,10,138,0.11,0.03,0.0,0.01,0.15
2009.0,7,347,0.0,0.0,0.15,0.0,0.15
2004.0,10,275,0.0,0.0,0.14,0.0,0.15
2012.0,4,525,0.06,0.08,0.0,0.01,0.15
2011.0,0,446,0.09,0.04,0.0,0.01,0.15
2003.0,8,138,0.11,0.04,0.0,0.0,0.15
2012.0,7,120,0.05,0.08,0.0,0.01,0.15
1996.0,1,104,0.08,0.06,0.0,0.01,0.15
2007.0,8,545,0.13,0.0,0.0,0.01,0.15
2005.0,3,446,0.11,0.03,0.0,0.01,0.15
1999.0,7,55,0.0,0.0,0.14,0.01,0.15
2008.0,4,6,0.0,0.0,0.15,0.0,0.15
2014.0,8,446,0.0,0.13,0.0,0.01,0.15
2010.0,10,456,0.13,0.0,0.0,0.01,0.15
2011.0,3,347,0.0,0.0,0.15,0.0,0.15
2011.0,3,347,0.09,0.04,0.0,0.01,0.15
2010.0,10,70,0.12,0.02,0.0,0.01,0.15
2010.0,10,53,0.14,0.0,0.0,0.01,0.15
1997.0,6,456,0.08,0.06,0.0,0.01,0.15
2005.0,3,545,0.1,0.04,0.0,0.0,0.15
2003.0,8,525,0.11,0.03,0.0,0.0,0.15
2001.0,9,275,0.08,0.06,0.0,0.01,0.15
2010.0,0,21,0.11,0.02,0.0,0.01,0.15
2001.0,6,137,0.11,0.03,0.0,0.01,0.15
2010.0,3,21,0.14,0.0,0.0,0.01,0.15
2013.0,7,347,0.0,0.0,0.15,0.0,0.15
2001.0,6,456,0.07,0.06,0.0,0.02,0.15
2011.0,7,530,0.0,0.0,0.15,0.0,0.15
2008.0,3,138,0.13,0.0,0.0,0.01,0.15
2002.0,10,17,0.07,0.06,0.0,0.02,0.15
2009.0,5,505,0.07,0.06,0.0,0.01,0.15
2004.0,10,138,0.13,0.0,0.0,0.01,0.15
1995.0,2,347,0.0,0.0,0.15,0.0,0.15
2005.0,3,446,0.1,0.04,0.0,0.0,0.15
2003.0,7,275,0.1,0.04,0.0,0.0,0.15
2007.0,6,488,0.13,0.0,0.0,0.01,0.15
2010.0,11,347,0.0,0.0,0.15,0.0,0.15
2010.0,3,488,0.14,0.0,0.0,0.01,0.15
2004.0,2,566,0.11,0.03,0.0,0.01,0.15
1995.0,7,456,0.0,0.0,0.14,0.01,0.15
2013.0,0,500,0.04,0.03,0.05,0.02,0.15
2013.0,0,21,0.0,0.13,0.0,0.02,0.15
2004.0,0,101,0.1,0.04,0.0,0.0,0.15
2008.0,8,232,0.13,0.0,0.01,0.01,0.15
2002.0,10,325,0.11,0.03,0.0,0.0,0.15
2007.0,7,347,0.0,0.0,0.14,0.0,0.14
2003.0,0,323,0.11,0.03,0.0,0.01,0.14
2010.0,7,156,0.09,0.0,0.04,0.01,0.14
2005.0,7,193,0.07,0.06,0.0,0.02,0.14
2006.0,4,85,0.12,0.01,0.0,0.02,0.14
2007.0,1,525,0.07,0.06,0.0,0.02,0.14
2002.0,2,509,0.07,0.06,0.0,0.02,0.14
2006.0,3,347,0.02,0.0,0.13,0.0,0.14
2014.0,0,500,0.03,0.03,0.07,0.02,0.14
2002.0,10,275,0.0,0.0,0.14,0.0,0.14
2005.0,6,325,0.11,0.03,0.0,0.01,0.14
1994.0,7,181,0.0,0.0,0.14,0.0,0.14
2009.0,4,549,0.13,0.0,0.0,0.01,0.14
2001.0,5,142,0.08,0.05,0.0,0.01,0.14
2014.0,10,263,0.0,0.0,0.14,0.0,0.14
2013.0,0,109,0.1,0.03,0.0,0.01,0.14
2014.0,7,362,0.07,0.03,0.02,0.03,0.14
1997.0,10,203,0.08,0.05,0.0,0.01,0.14
2009.0,8,21,0.07,0.06,0.0,0.02,0.14
2007.0,0,126,0.07,0.06,0.0,0.02,0.14
2000.0,1,310,0.0,0.0,0.14,0.0,0.14
1994.0,11,446,0.0,0.0,0.14,0.0,0.14
2003.0,4,525,0.1,0.04,0.0,0.0,0.14
2001.0,0,546,0.07,0.06,0.0,0.02,0.14
1998.0,0,456,0.08,0.05,0.0,0.01,0.14
2011.0,0,488,0.08,0.05,0.0,0.01,0.14
2010.0,9,365,0.13,0.0,0.0,0.01,0.14
2009.0,5,567,0.13,0.0,0.0,0.01,0.14
2010.0,6,275,0.12,0.02,0.0,0.01,0.14
2009.0,1,359,0.0,0.0,0.14,0.0,0.14
2005.0,7,6,0.07,0.06,0.0,0.02,0.14
2010.0,0,53,0.13,0.0,0.0,0.01,0.14
2007.0,0,488,0.11,0.03,0.0,0.0,0.14
2009.0,0,138,0.11,0.0,0.0,0.03,0.14
2001.0,4,486,0.07,0.05,0.0,0.02,0.14
2008.0,7,347,0.0,0.0,0.14,0.0,0.14
2011.0,0,500,0.0,0.0,0.14,0.0,0.14
2008.0,3,461,0.1,0.03,0.0,0.01,0.14
1997.0,6,413,0.08,0.05,0.0,0.01,0.14
2015.0,0,66,0.08,0.05,0.0,0.01,0.14
2001.0,4,241,0.1,0.04,0.0,0.0,0.14
2009.0,0,138,0.11,0.02,0.0,0.02,0.14
2010.0,7,138,0.0,0.12,0.0,0.02,0.14
2009.0,5,523,0.13,0.0,0.0,0.01,0.14
2015.0,0,126,0.0,0.11,0.0,0.03,0.14
1996.0,2,17,0.08,0.05,0.0,0.01,0.14
2006.0,6,525,0.09,0.04,0.0,0.01,0.14
2006.0,3,482,0.13,0.0,0.0,0.01,0.14
2004.0,1,91,0.07,0.05,0.0,0.02,0.14
2011.0,0,21,0.12,0.01,0.0,0.01,0.14
2006.0,1,488,0.07,0.05,0.0,0.02,0.14
2004.0,7,500,0.07,0.05,0.0,0.02,0.14
2006.0,0,137,0.1,0.03,0.01,0.01,0.14
2009.0,8,6,0.0,0.12,0.0,0.03,0.14
2001.0,6,488,0.08,0.05,0.0,0.01,0.14
2011.0,0,462,0.0,0.0,0.14,0.0,0.14
2010.0,0,549,0.11,0.02,0.0,0.01,0.14
2002.0,9,359,0.0,0.0,0.14,0.0,0.14
2005.0,3,21,0.1,0.04,0.0,0.0,0.14
2001.0,7,144,0.0,0.0,0.14,0.0,0.14
2003.0,5,330,0.07,0.05,0.0,0.02,0.14
2008.0,0,488,0.13,0.0,0.0,0.01,0.14
2000.0,11,525,0.02,0.1,0.0,0.02,0.14
2008.0,6,558,0.05,0.08,0.0,0.02,0.14
2002.0,0,347,0.0,0.0,0.13,0.01,0.14
1997.0,11,466,0.0,0.0,0.13,0.01,0.14
2006.0,3,6,0.13,0.0,0.0,0.01,0.14
2004.0,10,138,0.11,0.03,0.0,0.0,0.14
2011.0,4,362,0.09,0.03,0.01,0.01,0.14
2007.0,8,138,0.0,0.11,0.0,0.03,0.14
2008.0,10,39,0.13,0.0,0.0,0.01,0.14
2007.0,2,525,0.07,0.0,0.06,0.01,0.14
2010.0,7,98,0.09,0.0,0.04,0.01,0.14
2011.0,6,70,0.01,0.1,0.0,0.03,0.14
1998.0,2,137,0.0,0.0,0.14,0.0,0.14
2001.0,10,4,0.07,0.05,0.0,0.02,0.14
2008.0,7,137,0.12,0.01,0.0,0.01,0.14
2011.0,1,78,0.0,0.0,0.14,0.0,0.14
2012.0,0,299,0.0,0.0,0.14,0.0,0.14
2004.0,3,91,0.07,0.05,0.0,0.02,0.14
2009.0,9,296,0.13,0.0,0.0,0.01,0.14
2010.0,7,347,0.0,0.0,0.14,0.0,0.14
2003.0,0,53,0.11,0.03,0.0,0.01,0.14
2003.0,7,288,0.01,0.1,0.0,0.02,0.14
2005.0,10,138,0.11,0.03,0.0,0.01,0.14
2002.0,10,446,0.11,0.03,0.0,0.01,0.14
2008.0,7,20,0.06,0.0,0.08,0.01,0.14
2010.0,0,109,0.1,0.03,0.0,0.01,0.14
2007.0,9,530,0.13,0.0,0.0,0.01,0.14
2004.0,7,347,0.03,0.0,0.11,0.0,0.14
2007.0,3,525,0.13,0.0,0.0,0.01,0.14
2008.0,7,206,0.13,0.0,0.0,0.01,0.14
2001.0,8,21,0.1,0.04,0.0,0.0,0.14
2014.0,0,347,0.0,0.0,0.14,0.0,0.14
2010.0,7,526,0.06,0.03,0.03,0.02,0.14
2001.0,0,17,0.08,0.05,0.0,0.01,0.14
2001.0,3,456,0.07,0.05,0.0,0.02,0.14
2009.0,7,55,0.07,0.0,0.06,0.01,0.14
2004.0,6,446,0.11,0.03,0.0,0.01,0.14
2012.0,0,85,0.0,0.0,0.14,0.0,0.14
2000.0,2,542,0.0,0.0,0.14,0.0,0.14
2006.0,0,137,0.11,0.03,0.0,0.01,0.14
1998.0,7,466,0.0,0.0,0.13,0.01,0.14
2006.0,2,109,0.0,0.01,0.13,0.0,0.14
1997.0,8,456,0.01,0.01,0.11,0.01,0.14
2008.0,5,142,0.07,0.05,0.0,0.02,0.14
2005.0,10,456,0.13,0.0,0.0,0.01,0.14
2004.0,7,275,0.1,0.04,0.0,0.0,0.14
2009.0,10,493,0.09,0.0,0.04,0.01,0.14
2002.0,10,325,0.11,0.03,0.0,0.01,0.14
2015.0,0,361,0.0,0.0,0.14,0.0,0.14
2002.0,1,138,0.07,0.05,0.0,0.02,0.14
2001.0,0,17,0.07,0.05,0.0,0.02,0.14
1982.0,0,53,0.13,0.01,0.0,0.0,0.14
2000.0,7,275,0.0,0.0,0.14,0.0,0.14
2009.0,7,120,0.0,0.11,0.0,0.03,0.14
2008.0,0,109,0.11,0.02,0.0,0.01,0.14
2002.0,4,241,0.1,0.04,0.0,0.0,0.14
2006.0,0,494,0.07,0.05,0.0,0.02,0.14
2014.0,0,525,0.08,0.05,0.0,0.01,0.14
2004.0,5,359,0.08,0.0,0.05,0.01,0.14
2007.0,1,566,0.13,0.0,0.0,0.01,0.14
2003.0,4,488,0.11,0.03,0.0,0.01,0.14
2009.0,6,488,0.13,0.0,0.0,0.01,0.14
2007.0,9,514,0.07,0.06,0.0,0.02,0.14
2007.0,0,566,0.13,0.0,0.0,0.01,0.14
2002.0,8,138,0.11,0.03,0.0,0.0,0.14
2003.0,0,488,0.11,0.03,0.0,0.0,0.14
2009.0,10,23,0.07,0.05,0.0,0.02,0.14
1998.0,1,477,0.08,0.05,0.0,0.01,0.14
2005.0,7,512,0.0,0.0,0.14,0.0,0.14
2000.0,6,456,0.08,0.05,0.0,0.01,0.14
1998.0,11,190,0.0,0.0,0.13,0.01,0.14
2012.0,0,153,0.0,0.12,0.0,0.02,0.14
2008.0,10,138,0.13,0.0,0.0,0.01,0.14
2002.0,10,456,0.07,0.05,0.0,0.02,0.14
2011.0,1,20,0.0,0.0,0.14,0.0,0.14
1997.0,6,488,0.08,0.05,0.0,0.01,0.14
2008.0,0,85,0.07,0.05,0.0,0.02,0.14
2007.0,9,525,0.11,0.02,0.0,0.01,0.14
1997.0,2,347,0.0,0.0,0.13,0.01,0.14
2004.0,4,545,0.11,0.03,0.0,0.01,0.14
2007.0,4,6,0.0,0.0,0.14,0.0,0.14
2015.0,0,465,0.03,0.11,0.0,0.01,0.14
2008.0,7,63,0.07,0.05,0.0,0.02,0.14
2005.0,11,138,0.11,0.02,0.0,0.02,0.14
2009.0,0,461,0.1,0.02,0.02,0.01,0.14
2005.0,10,456,0.07,0.05,0.0,0.02,0.14
2004.0,8,400,0.07,0.05,0.0,0.02,0.14
2011.0,11,347,0.0,0.0,0.14,0.0,0.14
2010.0,0,21,0.11,0.02,0.0,0.01,0.14
2012.0,0,525,0.06,0.07,0.0,0.01,0.14
2011.0,10,525,0.0,0.1,0.0,0.04,0.14
2001.0,10,456,0.08,0.05,0.0,0.01,0.14
